,a_rouge_1s,b_rouge_1s,a_rouge_2s,b_rouge_2s,a_rouge_ls,b_rouge_ls,a_bleus,b_bleus,a_bert_scores,b_bert_scores
85,0.3333333432674408,0.10526315867900848,0.20000000298023224,0.0,0.3333333432674408,0.10526315867900848,0.0,0.0,0.6988873481750488,0.6018783450126648
86,0.0,0.190476194024086,0.0,0.0,0.0,0.095238097012043,0.0,0.0,0.582032322883606,0.6856163740158081
87,0.5714285969734192,0.2142857164144516,0.3333333432674408,0.07692307978868484,0.5714285969734192,0.1428571492433548,0.0,0.0,0.6538147926330566,0.6328454613685608
88,0.2222222238779068,0.5714285969734192,0.095238097012043,0.42424243688583374,0.17391304671764374,0.5142857432365417,0.0,0.2841188924702706,0.5909614562988281,0.7461217641830444
89,0.5555555820465088,0.3333333432674408,0.2222222238779068,0.1818181872367859,0.3333333432674408,0.27272728085517883,0.0,0.0,0.7031372785568237,0.6693809628486633
90,0.3478260934352875,0.4615384638309479,0.095238097012043,0.0833333358168602,0.260869562625885,0.38461539149284363,0.0,0.0,0.6578694581985474,0.6598544716835022
91,0.5,0.6666666865348816,0.4545454680919647,0.4516128897666931,0.5,0.6666666865348816,0.07828988696754743,0.0,0.7442100644111633,0.7928106784820557
92,0.17391304671764374,0.5806451439857483,0.095238097012043,0.27586206793785095,0.17391304671764374,0.5161290168762207,0.0,0.14395285676576505,0.5941694974899292,0.730068564414978
93,0.10000000149011612,0.23529411852359772,0.0,0.125,0.10000000149011612,0.23529411852359772,0.0,0.0,0.6045501828193665,0.6237943768501282
94,0.6666666865348816,0.5161290168762207,0.31578946113586426,0.2222222238779068,0.5714285969734192,0.3870967626571655,0.0,0.0,0.7351357936859131,0.6790773868560791
95,0.375,0.3478260934352875,0.2857142984867096,0.190476194024086,0.375,0.3478260934352875,0.0,0.0,0.7015916705131531,0.7031113505363464
96,0.4000000059604645,0.3199999928474426,0.2222222238779068,0.08695652335882187,0.30000001192092896,0.23999999463558197,0.0,0.0,0.6556519865989685,0.6481723785400391
97,0.2222222238779068,0.23076923191547394,0.0,0.0,0.2222222238779068,0.21052631735801697,0.0,0.0,0.6638731360435486,0.6942652463912964
